Date & Time,Amount Outgoing (Yen),Amount Incoming (Yen),Amount Outgoing Overseas,Currency,Exchange Rate (Yen),Country Paid In,Transaction Type,Business Name,Method,Payment Option,User,Transaction ID
2025/08/07 11:50:09,-,36,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04770758696682823680
2025/08/07 11:50:09,"1,980",-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04770758696682823680
2025/08/07 09:50:45,"1,000",-,-,-,-,-,Payment,スターバックス コーヒー - スターバックス　コーヒー　ジャパン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080709504500478273
2025/08/07 05:42:04,36,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04770568979387310081
2025/08/07 03:59:30,16,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04770516125519781888
2025/08/07 02:19:55,"99,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,02059316512745586688
2025/08/07 01:58:01,8,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04770453504896696322
2025/08/07 01:48:53,8,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04770448806202466305
2025/08/07 01:09:50,-,275,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_4da5fc2f-a0aa-4e9a-ba4d-000c41cc1684_sppf
2025/08/07 00:52:41,203,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04770419840943112192
2025/08/07 00:19:18,240,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04770402626714132483
2025/08/07 00:00:17,-,"39,395",-,-,-,-,Top-Up,PayPay,PayPay資産運用,-,-,02059244546270240782
2025/08/07 00:00:00,100,-,-,-,-,-,Payment,QP/イトウエン インリヨウシ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_C_202508110800002493160877
2025/08/06 23:47:19,-,"59,064",-,-,-,-,Top-Up,PayPay,PayPay資産運用,-,-,02059237871891341312
2025/08/06 17:36:58,-,20,-,-,-,-,"Points, Balance Earned",富士薬品グループ,PayPay Point,-,-,04770195265691033600
2025/08/06 17:36:58,"1,094",-,-,-,-,-,Payment,富士薬品グループ - ドラッグストアスマイル　せんげん台店,Credit Mastercard 5298,-,-,04770195265691033600
2025/08/06 16:42:04,-,172,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025080210531800048546
2025/08/06 16:19:15,-,28,-,-,-,-,"Points, Balance Earned",福島屋,PayPay Point,-,-,04770155210825105412
2025/08/06 16:19:14,"1,598",-,-,-,-,-,Payment,福島屋 - 福島屋　六本木店,Credit Mastercard 5298,-,-,04770155210825105412
2025/08/06 16:09:40,-,48,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04770150280202838021
2025/08/06 16:09:40,"2,450",-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04770150280202838021
2025/08/06 11:04:35,-,16,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04769993032860155908
2025/08/06 11:04:35,890,-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04769993032860155908
2025/08/06 06:09:32,1,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04769840973838368768
2025/08/06 02:01:14,38,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04769713000993136640
2025/08/06 01:52:35,284,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04769708534227320833
2025/08/05 18:43:14,-,6,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04768948024366710787
2025/08/05 17:57:23,-,52,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04769463618010718214
2025/08/05 17:57:22,"2,774",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04769463618010718214
2025/08/05 17:33:31,140,-,-,-,-,-,Payment,ジハンピ,Credit Mastercard 5298,-,-,04769451317223702531
2025/08/05 16:12:51,"1,811",-,-,-,-,-,Payment,フクシマヤ ロツポンギテン,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080516125100694541
2025/08/05 15:23:16,-,20,-,-,-,-,"Points, Balance Earned",成城石井　赤坂アークヒルズ店,PayPay Point,-,-,04769384195475709954
2025/08/05 15:23:16,"1,069",-,-,-,-,-,Payment,成城石井　赤坂アークヒルズ店 - 成城石井　赤坂アークヒルズ店,Credit Mastercard 5298,-,-,04769384195475709954
2025/08/05 14:06:14,-,8,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04769344492797870083
2025/08/05 14:06:14,540,-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04769344492797870083
2025/08/05 11:52:12,"1,595",-,-,-,-,-,Payment,ブラッスリールービン赤坂アーク／ＮＦＣ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080511521200730788
2025/08/05 10:34:33,"2,412",-,-,-,-,-,Payment,ＵＱ　ｍｏｂｉｌｅご利用料金,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080510343300352934
2025/08/05 10:33:00,"2,900",-,"2,900",JPY,1.00000000,GB,Payment,Google - GOOGLE *GOOGLE ONE,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080510330000990551
2025/08/05 06:26:54,50,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04769107745610022914
2025/08/05 04:45:56,17,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04769055707785994240
2025/08/05 01:53:55,800,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04768967051072077827
2025/08/05 01:16:59,"5,669",-,-,-,-,-,Payment,Yahoo!ショッピング - ヤフー　アルペングループヤフー店,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080501165900119945
2025/08/05 01:16:59,699,-,-,-,-,-,Payment,Yahoo!ショッピング,PayPay Point,-,-,04768948024366710787
2025/08/04 16:21:52,"1,053",-,-,-,-,-,Payment,福島屋 - 福島屋　六本木店,Credit Mastercard 5298,-,-,04768672218746953732
2025/08/04 16:21:52,-,20,-,-,-,-,"Points, Balance Earned",福島屋,PayPay Point,-,-,04768672218746953732
2025/08/04 15:11:01,-,4,-,-,-,-,"Points, Balance Earned",日本郵便,PayPay Point,-,-,04768635702934110209
2025/08/04 15:11:00,270,-,-,-,-,-,Payment,日本郵便,Credit Mastercard 5298,-,-,04768635702934110209
2025/08/04 15:09:55,-,28,-,-,-,-,"Points, Balance Earned",日本郵便,PayPay Point,-,-,04768635144589238272
2025/08/04 15:09:55,"1,450",-,-,-,-,-,Payment,日本郵便,Credit Mastercard 5298,-,-,04768635144589238272
2025/08/04 14:45:15,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072913251300515684
2025/08/04 11:46:11,"1,589",-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080411461100513857
2025/08/04 11:07:41,"2,210",-,-,-,-,-,Payment,Ｇｕｚｍａｎ　ｙ　Ｇｏｍｅｚ　赤／ＮＦＣ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080411074100091659
2025/08/04 10:34:24,645,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04768493144380104705
2025/08/04 03:59:34,3,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04768289640239513600
2025/08/04 02:35:27,"2,712",-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04768246286840061953
2025/08/04 00:00:00,100,-,-,-,-,-,Payment,QP/イトウエン インリヨウシ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_C_202508080800002468315436
2025/08/03 15:37:11,-,96,-,-,-,-,"Points, Balance Earned",ジーユーオンラインストア,PayPay Point,-,-,04767325385721569283
2025/08/03 14:45:57,-,312,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025080107094500938813
2025/08/03 14:44:47,-,24,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025080114025200245642
2025/08/03 14:39:20,-,360,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025080109362300817125
2025/08/03 14:37:27,-,7,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072811455700738675#51809
2025/08/03 14:37:26,-,28,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072811455700738675
2025/08/03 01:02:48,-,378,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_93b5439d-345f-4a28-b92a-0eee70fe533c_sppf
2025/08/03 01:02:19,-,237,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_588ef43e-c0a7-4e3e-8bb8-1b0ba49d4844_sppf
2025/08/03 00:00:00,300,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202508290700002650629037
2025/08/03 00:00:00,"1,000",-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202508290700002650629035
2025/08/03 00:00:00,270,-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202508290700002650629038
2025/08/03 00:00:00,"1,260",-,-,-,-,-,Payment,ＥＴＣカード売上,PayPay Card Gold Mastercard 9092,One-time Payment,Personal Use,PPCD_C_202508290700002650629036
2025/08/02 20:48:39,"4,950",-,-,-,-,-,Payment,ジーユーオンラインストア,Credit Mastercard 5298,-,-,04767325385721569283
2025/08/02 17:22:08,-,40,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04767218939252424708
2025/08/02 17:22:08,"2,109",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04767218939252424708
2025/08/02 17:12:48,9,-,-,-,-,-,Payment,ダイソー - セブンＴせんげん台店,Credit Mastercard 5298,-,-,04767214128888782849
2025/08/02 17:12:25,-,42,-,-,-,-,"Points, Balance Earned",ダイソー,PayPay Point,-,-,04767213931320549381
2025/08/02 17:12:25,878,-,-,-,-,-,Payment,ダイソー - セブンＴせんげん台店,Credit Mastercard 5298,-,-,04767213931320549381
2025/08/02 17:02:37,-,32,-,-,-,-,"Points, Balance Earned",ニトリ,PayPay Point,-,-,04767208880439377929
2025/08/02 17:02:37,"1,797",-,-,-,-,-,Payment,ニトリ - デコホームセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04767208880439377929
2025/08/02 14:44:49,-,10,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072811192500332845#51809
2025/08/02 14:44:49,-,40,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072811192500332845
2025/08/02 13:32:07,7,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04767100398155481089
2025/08/02 10:53:18,"8,679",-,-,-,-,-,Payment,コシガヤマツブシスイドウキギヨウ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080210531800048546
2025/08/02 10:06:33,"60,000",-,-,-,-,-,Bank Transfer,PayPay銀行 *****87,PayPay Balance,-,-,02055846170578264064
2025/08/02 10:06:00,-,"60,000",-,-,-,-,Top-Up,PayPay,三井住友銀行 *****84,-,-,02055845887110782986
2025/08/02 09:00:54,-,66,-,-,-,-,"Points, Balance Earned",Appleサービス,PayPay Point,-,-,04766960605560061956
2025/08/02 09:00:54,980,-,-,-,-,-,Payment,Appleサービス,Credit Mastercard 5298,-,-,04766960605560061956
2025/08/02 02:07:50,-,84,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,lp-102895974642327552-c_595fb786-c09d-4ef6-88f5-f8b679f39a93_6151990053516915175756814
2025/08/02 01:03:06,53,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04766714357904228352
2025/08/01 17:56:05,-,12,-,-,-,-,"Points, Balance Earned",マツモトキヨシ,PayPay Point,-,-,04766494266600210435
2025/08/01 17:56:05,663,-,-,-,-,-,Payment,マツモトキヨシ - マツモトキヨシセブンタウンせんげん台店,Credit Mastercard 5298,-,-,04766494266600210435
2025/08/01 17:53:54,"4,556",-,-,-,-,-,Payment,ヨークフーズ - ヨークフーズせんげん台店,Credit Mastercard 5298,-,-,04766493141318991873
2025/08/01 17:53:54,-,88,-,-,-,-,"Points, Balance Earned",ヨークフーズ,PayPay Point,-,-,04766493141318991873
2025/08/01 14:02:52,"1,238",-,7.92,USD,156.31400000,NL,Payment,DIGITALOCEAN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080114025200245642
2025/08/01 11:32:13,-,16,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04766296431815688195
2025/08/01 11:32:13,890,-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04766296431815688195
2025/08/01 09:36:23,"18,000",-,-,-,-,-,Payment,R______**0091*,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080109362300817125
2025/08/01 08:30:02,64,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04766202535240278020
2025/08/01 07:09:45,"15,646",-,100,USD,156.46000000,LT,Payment,KUCOIN.COM,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025080107094500938813
2025/08/01 02:03:54,-,209,-,-,-,-,"Points, Balance Earned",Yahoo!ショッピング,PayPay Point,-,-,04765110015814852610
2025/08/01 00:52:43,80,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04765966836024958977
2025/08/01 00:22:42,286,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04765951356962406402
2025/07/31 16:14:30,-,64,-,-,-,-,"Points, Balance Earned",福島屋,PayPay Point,-,-,04765699740594339846
2025/07/31 16:14:30,"3,394",-,-,-,-,-,Payment,福島屋 - 福島屋　六本木店,Credit Mastercard 5298,-,-,04765699740594339846
2025/07/31 11:39:11,-,36,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,04765557843464847365
2025/07/31 11:39:11,"1,980",-,-,-,-,-,Payment,森ビル - アークヒルズ,Credit Mastercard 5298,-,-,04765557843464847365
2025/07/31 11:10:31,-,12,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072719450800685891#51809
2025/07/31 11:10:31,-,48,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072719450800685891
2025/07/31 11:01:44,-,10,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072413041100958297#51809
2025/07/31 11:01:37,-,40,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072413041100958297
2025/07/31 10:57:24,-,5,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072516200200543070#51809
2025/07/31 10:57:23,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072516200200543070
2025/07/31 10:52:46,-,17,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072610130700011734#51809
2025/07/31 10:52:45,-,68,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072610130700011734
2025/07/31 02:02:05,16,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04765260408389468161
2025/07/30 21:10:16,"14,378",-,-,-,-,-,Payment,Yahoo!ショッピング,"PayPay Point (804yen), Credit Mastercard 5298 (13,574yen)",-,-,04765110015814852610
2025/07/30 18:45:23,-,160,-,-,-,-,"Points, Balance Earned",焼肉レストラン 安楽亭,PayPay Point,-,-,04765035343513419776
2025/07/30 18:45:23,"8,178",-,-,-,-,-,Payment,焼肉レストラン 安楽亭 - 下間久里店,Credit Mastercard 5298,-,-,04765035343513419776
2025/07/30 00:40:03,"8,266",-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04764475958383239169
2025/07/29 16:19:25,-,40,-,-,-,-,"Points, Balance Earned",福島屋,PayPay Point,-,-,04764217942514483201
2025/07/29 16:19:25,"2,083",-,-,-,-,-,Payment,福島屋 - 福島屋　六本木店,Credit Mastercard 5298,-,-,04764217942514483201
2025/07/29 14:16:22,-,5,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072516303400574710#51809
2025/07/29 14:16:21,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072516303400574710
2025/07/29 13:25:13,"1,000",-,-,-,-,-,Payment,スターバックス コーヒー - スターバックス　コーヒー　ジャパン／ＡＰ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025072913251300515684
2025/07/29 12:06:04,-,24,-,-,-,-,"Points, Balance Earned",グルメ杵屋,PayPay Point,-,-,04764087366918840323
2025/07/29 12:06:04,"1,220",-,-,-,-,-,Payment,グルメ杵屋 - 杵屋　六本木泉ガーデンタワー店,Credit Mastercard 5298,-,-,04764087366918840323
2025/07/29 11:25:33,-,"6,526",-,-,-,-,"Points, Balance Earned",PayPayポイント運用,PayPay Point,-,-,214669354616520704-2690551427
2025/07/29 11:25:07,-,"1,724",-,-,-,-,"Points, Balance Earned",PayPayポイント運用,PayPay Point,-,-,214669354616520704-2690550986
2025/07/29 00:45:01,64,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04763736347831885826
2025/07/28 11:45:57,"1,589",-,-,-,-,-,Payment,ヤクルト届けてネット（埼玉東部）,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025072811455700738675
2025/07/28 11:32:49,-,9,-,-,-,-,"Points, Balance Earned",森ビル,PayPay Point,-,-,4761107046162227210#54168
2025/07/28 11:32:46,-,2,-,-,-,-,"Points, Balance Earned",ダイソー,PayPay Point,-,-,4762094776971149313#54168
2025/07/28 11:32:36,-,12,-,-,-,-,"Points, Balance Earned",GEO,PayPay Point,-,-,4762846439197999104#54168
2025/07/28 11:32:27,-,30,-,-,-,-,"Points, Balance Earned",あきんどスシロー,PayPay Point,-,-,4762834765476347913#54168
2025/07/28 11:32:23,-,2,-,-,-,-,"Points, Balance Earned",イオンリテール,PayPay Point,-,-,4762592761249562624#54168
2025/07/28 11:19:25,"2,000",-,-,-,-,-,Payment,モバイルＰＡＳＭＯチャージ,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025072811192500332845
2025/07/28 09:40:00,-,420,-,-,-,-,"Points, Balance Earned",PayPay資産運用,PayPay Point,-,-,04763269905792827397
2025/07/28 09:40:00,"60,000",-,-,-,-,-,Invested,PayPay Securities,Credit Mastercard 5298,-,-,04763269905792827397
2025/07/28 09:39:59,-,280,-,-,-,-,"Points, Balance Earned",PayPay資産運用,PayPay Point,-,-,04763269897203564557
2025/07/28 09:39:59,"40,000",-,-,-,-,-,Invested,PayPay Securities,Credit Mastercard 5298,-,-,04763269897203564557
2025/07/28 02:22:04,140,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04763044205261389826
2025/07/28 00:26:11,700,-,-,-,-,-,Invested,PayPayポイント運用,PayPay Point,-,-,04762984479446433795
2025/07/27 20:24:08,-,128,-,-,-,JP,Money Received,ハナノトウ,PayPay Balance,-,-,02051711448510980096
2025/07/27 19:58:21,-,48,-,-,-,-,"Points, Balance Earned",GEO,PayPay Point,-,-,04762846439197999104
2025/07/27 19:58:21,"2,530",-,-,-,-,-,Payment,GEO - セカンドストリート野田つつみ野店,Credit Mastercard 5298,-,-,04762846439197999104
2025/07/27 19:45:08,"2,585",-,-,-,-,-,Payment,ヤオコー野田つつみ野店,PayPay Card Gold Mastercard 5298,One-time Payment,Personal Use,PPCD_A_2025072719450800685891
2025/07/27 19:35:43,-,120,-,-,-,-,"Points, Balance Earned",あきんどスシロー,PayPay Point,-,-,04762834765476347913
2025/07/27 19:35:43,"6,130",-,-,-,-,-,Payment,あきんどスシロー - ウニクス野田店,Credit Mastercard 5298,-,-,04762834765476347913
2025/07/27 16:52:11,-,25,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072212420500587869#51809
2025/07/27 16:52:10,-,100,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072212420500587869
2025/07/27 16:51:07,-,5,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072211231300757982#51809
2025/07/27 16:51:06,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072211231300757982
2025/07/27 16:50:00,-,5,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072316253000130294#51809
2025/07/27 16:49:59,-,20,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072316253000130294
2025/07/27 16:46:21,-,7,-,-,-,-,"Points, Balance Earned",Store,PayPay Point,-,-,PPCD_A_2025072111464900385234#51809
